gauge_id,tsnow,ddf,ft,wm,b,im,ke,fc,ksoil,hmaxaq,gwc,gwe,qc,lf,nshape,kmult,area_km2,train_nse,test_nse,test_kge
14222500,0.456876,2.05624,0.947274,46.7227,0.384068,0.148423,0.893233,3.80778,0.331219,438.962,0.215753,3.6447,0.302545,0.123169,1.69937,2.25185,323.61,0.888514,0.847572,0.812561
14236200,1.12331,1.16147,0.937815,34.8541,0.550004,0.000362566,0.370187,0.00179661,0.43595,229.412,0.0697112,4.80716,0.991344,3.98694e-05,4.86044,0.855226,365.032,0.848558,0.796377,0.772625
14301000,1.00006,2.52172,0.947694,73.5999,9.07981,0.00619004,1.28291,0.00141982,0.498047,247.148,0.011806,7.21503,0.738885,0.132823,2.71691,1.0123,1726.78,0.947012,0.939533,0.968663
14303200,-0.069232,2.00037,0.851306,61.5862,0.251229,8.40728e-05,0.406314,0.000601239,0.447877,375.241,0.058324,5.64406,0.952645,0.0849254,4.60943,3.48534,7.99964,0.877834,0.868428,0.801275
14305500,1.05933,1.14004,0.949101,50.1812,0.380181,0.000337737,0.354335,0.00162629,0.444752,239.636,0.0342565,6.22475,0.980694,1.14413e-05,4.55034,0.678429,522.954,0.870123,0.863965,0.766001
14306340,-1.39162,3.0309,0.949084,116.967,0.161561,0.219291,1.56191,2.24189,0.0618265,111.664,0.400871,2.11471,0.403962,0.210701,4.58168,2.97541,14.7566,0.859799,0.804727,0.679559
14306500,-0.285708,1.04458,0.948645,111.292,0.352614,0.15175,1.40995,2.18947,0.0647479,209.57,0.469423,1.85363,0.0691237,0.172976,2.94356,1.38937,864.686,0.914074,0.897716,0.816222
14308990,0.205495,1.20131,0.933893,131.467,0.429516,0.199963,1.06748,1.16351,0.0240734,167.22,0.491285,1.07244,0.0990039,0.403728,3.20854,1.84793,167.501,0.881786,0.701538,0.673282
14309500,1.04865,2.23103,0.948867,59.4929,0.24009,0.109554,1.69841,1.8019,0.148445,208.279,0.0200222,4.66067,0.375747,0.176043,5.06504,0.920637,224.974,0.860891,0.795508,0.850267
14316700,-0.177836,1.63267,0.942902,36.4391,0.68047,0.0045405,0.995378,0.00596131,0.428459,320.308,0.0272863,5.62037,0.891529,0.100454,6.43791,0.496341,587.676,0.85408,0.831141,0.800467
14325000,2.02088,1.15266,0.943917,38.9583,0.32356,0.000288925,1.72399,2.284,0.343237,247.365,0.0118996,8.22264,0.0547017,0.000355251,5.51031,0.685839,437.521,0.84983,0.76996,0.799794
14362250,0.187896,1.95345,0.86297,162.832,0.219068,0.152875,2.24524,0.845731,0.0307091,322.83,0.0397383,3.48137,0.0531811,0.472441,2.24216,3.96237,41.4221,0.769431,0.702987,0.768517
14400000,1.77018,1.99798,0.947969,36.302,0.0837773,0.000180656,0.20023,0.0107301,0.480891,111.846,0.0418432,5.56894,0.987262,4.68275e-05,7.88413,0.38178,701.587,0.74791,0.72514,0.528178
